2010h22a,koudo,am1,問1,イ,
2010h22a,koudo,am1,問2,ウ,
2010h22a,koudo,am1,問3,ア,
2010h22a,koudo,am1,問4,イ,
2010h22a,koudo,am1,問5,エ,
2010h22a,koudo,am1,問6,ウ,
2010h22a,koudo,am1,問7,イ,
2010h22a,koudo,am1,問8,ウ,
2010h22a,koudo,am1,問9,イ,
2010h22a,koudo,am1,問10,ウ,
2010h22a,koudo,am1,問11,ウ,
2010h22a,koudo,am1,問12,ウ,
2010h22a,koudo,am1,問13,エ,
2010h22a,koudo,am1,問14,イ,
2010h22a,koudo,am1,問15,ア,
2010h22a,koudo,am1,問16,エ,
2010h22a,koudo,am1,問17,ア,
2010h22a,koudo,am1,問18,ウ,
2010h22a,koudo,am1,問19,ウ,
2010h22a,koudo,am1,問20,ウ,
2010h22a,koudo,am1,問21,エ,
2010h22a,koudo,am1,問22,ウ,
2010h22a,koudo,am1,問23,ウ,
2010h22a,koudo,am1,問24,エ,
2010h22a,koudo,am1,問25,ウ,
2010h22a,koudo,am1,問26,ア,
2010h22a,koudo,am1,問27,イ,
2010h22a,koudo,am1,問28,エ,
2010h22a,koudo,am1,問29,ウ,
2010h22a,koudo,am1,問30,エ,
