2012h24a,koudo,am1,問1,ア,
2012h24a,koudo,am1,問2,エ,
2012h24a,koudo,am1,問3,ア,
2012h24a,koudo,am1,問4,ウ,
2012h24a,koudo,am1,問5,イ,
2012h24a,koudo,am1,問6,イ,
2012h24a,koudo,am1,問7,イ,
2012h24a,koudo,am1,問8,ア,
2012h24a,koudo,am1,問9,ア,
2012h24a,koudo,am1,問10,ア,
2012h24a,koudo,am1,問11,ア,
2012h24a,koudo,am1,問12,ウ,
2012h24a,koudo,am1,問13,エ,
2012h24a,koudo,am1,問14,イ,
2012h24a,koudo,am1,問15,ア,
2012h24a,koudo,am1,問16,ア,
2012h24a,koudo,am1,問17,イ,
2012h24a,koudo,am1,問18,ウ,
2012h24a,koudo,am1,問19,ア,
2012h24a,koudo,am1,問20,イ,
2012h24a,koudo,am1,問21,イ,
2012h24a,koudo,am1,問22,エ,
2012h24a,koudo,am1,問23,ウ,
2012h24a,koudo,am1,問24,エ,
2012h24a,koudo,am1,問25,ウ,
2012h24a,koudo,am1,問26,ウ,
2012h24a,koudo,am1,問27,ア,
2012h24a,koudo,am1,問28,イ,
2012h24a,koudo,am1,問29,イ,
2012h24a,koudo,am1,問30,ウ,
